time:1444075059823 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075059924 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075060024 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075060123 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075060224 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075060324 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075060423 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075060523 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075060624 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075060724 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075060824 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075060923 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075061024 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075061124 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075061224 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075061324 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075061423 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075061524 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075061624 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075061724 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075061823 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075061923 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075062024 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075062124 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075062224 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075062323 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075062424 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075062524 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075062624 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075062724 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075062824 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075062923 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075063023 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075063124 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075063224 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075063324 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075063424 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075063524 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075063623 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075063724 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075063824 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075063924 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075064024 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075064124 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075064223 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075064324 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075064424 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075064524 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075064624 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075064724 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075064824 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075064923 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075065024 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075065124 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075065224 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075065324 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075065424 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075065524 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075065623 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075065723 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075065824 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075065924 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075066024 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075066124 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075066224 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075066323 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075066423 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075066524 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075066624 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075066724 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075066824 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075066924 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075067024 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075067124 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075067223 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075067323 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075067424 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075067524 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075067624 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075067724 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075067824 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075067924 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075068024 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075068124 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075068223 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075068323 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075068423 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075068523 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075068623 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075068723 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075068823 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075068923 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075069023 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075069123 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075069223 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075069323 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075069423 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075069524 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075069623 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075069723 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075069823 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075069924 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075070023 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075070123 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075070223 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075070323 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075070424 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075070524 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075070623 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075070723 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075070824 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075070924 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075071023 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075071123 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075071224 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075071324 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075071423 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075071523 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075071624 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075071724 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075071823 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075071923 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075072024 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075072124 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075072223 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075072323 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075072423 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075072524 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075072623 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075072723 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075072823 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075072923 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075073023 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075073123 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075073223 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075073323 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075073423 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075073523 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075073623 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075073724 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075073823 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075073923 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075074023 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075074123 0joules:0.000000 1joules:0.000000 0limwatts:80.000000 1limwatts:80.000000 instr0:0 instr1:0 core0:0 core1:0
time:1444075074223 0joules:0.0000
